,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328
10,0.000177228787833293,0.000148805544322694,3.61203140129178e-06,3.1112028190456e-06,9.88288340953632e-06,8.28746518038188e-06,1.99227646756707e-07,1.66577986646704e-07,0.000369903498008374,0.000310105488175941,8.27691629438775e-06,6.70851222465221e-06,1.1543537809003e-05,9.73310188487302e-06,2.6689799482642e-07,2.14452603126565e-07,0.000369903498008374,0.000310105488175941,8.27691629438775e-06,6.70851222465221e-06,1.1543537809003e-05,9.73310188487302e-06,2.6689799482642e-07,2.14452603126565e-07,0.00155909650709476,0.00130348783839297,2.55547227884043e-05,2.16226798865895e-05,7.01828906787916e-05,5.90989788133038e-05,1.1417403244121e-06,9.40239651398686e-07,0.00297856976147079,0.00248433010730275,3.36444939235942e-05,2.99260253518156e-05,0.000148594795587449,0.000125051848515232,1.65380502479162e-06,1.42874303068022e-06,0.00297856976147079,0.00248433010730275,3.36444939235942e-05,2.99260253518156e-05,0.000148594795587449,0.000125051848515232,1.65380502479162e-06,1.42874303068022e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.000192377022909794,0.000161803883603623,3.86315617009779e-06,3.33110437732457e-06,1.07331113166929e-05,9.01178665574644e-06,2.13306086885658e-07,1.78520132995243e-07,0.000404435316189244,0.000339539134162176,8.99476924834883e-06,7.27833575132816e-06,1.27836425329409e-05,1.07953922877012e-05,2.96367018365516e-07,2.37114397354377e-07,0.000404435316189244,0.000339539134162176,8.99476924834883e-06,7.27833575132816e-06,1.27836425329409e-05,1.07953922877012e-05,2.96367018365516e-07,2.37114397354377e-07,0.00169257937328269,0.00141699941942895,2.75408203665049e-05,2.32982960067329e-05,7.65038008547472e-05,6.45258032997008e-05,1.23859439407487e-06,1.01925402798066e-06,0.00322845111448832,0.00269584979219053,3.62356157616975e-05,3.23139987045123e-05,0.000161620486713887,0.000136226328750494,1.78967169955077e-06,1.54973480895989e-06,0.00322845111448832,0.00269584979219053,3.62356157616975e-05,3.23139987045123e-05,0.000161620486713887,0.000136226328750494,1.78967169955077e-06,1.54973480895989e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.000205691312521144,0.000173301387702946,4.08270615449484e-06,3.5233366363891e-06,1.14815638446868e-05,9.65240664744685e-06,2.25678448037204e-07,1.89008315427642e-07,0.000435964861244201,0.000366529374857177,9.66024543493838e-06,7.80465530717053e-06,1.39658040553648e-05,1.18116211532015e-05,3.25323540811129e-07,2.59198763932529e-07,0.000435964861244201,0.000366529374857177,9.66024543493838e-06,7.80465530717053e-06,1.39658040553648e-05,1.18116211532015e-05,3.25323540811129e-07,2.59198763932529e-07,0.00181071593723889,0.00151796449475544,2.93253081082711e-05,2.47983310223275e-05,8.21889543015148e-05,6.94331649317184e-05,1.32793029700994e-06,1.09176608118593e-06,0.00344803502231995,0.0028825596447776,3.85533090073755e-05,3.44491893524151e-05,0.000173223930572002,0.000146235505368117,1.91366939928386e-06,1.65998398567096e-06,0.00344803502231995,0.0028825596447776,3.85533090073755e-05,3.44491893524151e-05,0.000173223930572002,0.000146235505368117,1.91366939928386e-06,1.65998398567096e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.000217293137989397,0.000183392386150808,4.27458380640803e-06,3.69126419040936e-06,1.21347588675381e-05,1.02144793969358e-05,2.36555390972416e-07,1.98219494192288e-07,0.000464699585758953,0.000391238431070383,1.02786630446623e-05,8.29205152020087e-06,1.50928581865026e-05,1.27838440657129e-05,3.53775970700671e-07,2.8073655906842e-07,0.000464699585758953,0.000391238431070383,1.02786630446623e-05,8.29205152020087e-06,1.50928581865026e-05,1.27838440657129e-05,3.53775970700671e-07,2.8073655906842e-07,0.00191464644627062,0.00160728479034718,3.09306576309082e-05,2.61423150725708e-05,8.72805427642945e-05,7.38539239618947e-05,1.4105570628157e-06,1.15847824230257e-06,0.00363962474767321,0.0030462944029601,4.06274337613822e-05,3.63569680201023e-05,0.00018350211592512,0.000155155358529047,2.02706642483681e-06,1.76053830540095e-06,0.00363962474767321,0.0030462944029601,4.06274337613822e-05,3.63569680201023e-05,0.00018350211592512,0.000155155358529047,2.02706642483681e-06,1.76053830540095e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.000227327192391925,0.000192191535394504,4.44237954242477e-06,3.83801628561797e-06,1.27005370980662e-05,1.07042988062776e-05,2.46130792195784e-07,2.06318271176444e-07,0.000490876507581105,0.000413854472626654,1.08549454660165e-05,8.7447277171012e-06,1.61681510447627e-05,1.37145755391897e-05,3.81722074905848e-07,3.0174896845344e-07,0.000490876507581105,0.000413854472626654,1.08549454660165e-05,8.7447277171012e-06,1.61681510447627e-05,1.37145755391897e-05,3.81722074905848e-07,3.0174896845344e-07,0.00200566921720739,0.00168599886309608,3.2377931026433e-05,2.73486848354686e-05,9.18279147066978e-05,7.78271960509047e-05,1.48722412743723e-06,1.22004766514164e-06,0.00380582972900326,0.00318915181485342,4.24862462319893e-05,3.80622855719797e-05,0.000192567957037583,0.000163075783498361,2.13105494129397e-06,1.85242541577066e-06,0.00380582972900326,0.00318915181485342,4.24862462319893e-05,3.80622855719797e-05,0.000192567957037583,0.000163075783498361,2.13105494129397e-06,1.85242541577066e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.000235947256830646,0.000199822040697792,4.58932094912854e-06,3.96642575993718e-06,1.31872799628496e-05,1.11286470014513e-05,2.54578973590251e-07,2.13453658040437e-07,0.000514739540395302,0.000434572763771392,1.13935403251829e-05,9.16645420386742e-06,1.71950876354734e-05,1.46064133337094e-05,4.09153258244628e-07,3.22250313357134e-07,0.000514739540395302,0.000434572763771392,1.13935403251829e-05,9.16645420386742e-06,1.71950876354734e-05,1.46064133337094e-05,4.09153258244628e-07,3.22250313357134e-07,0.002085125442685,0.00175518666245621,3.36863368383662e-05,2.84343246663094e-05,9.58827852579904e-05,8.13943632552639e-05,1.55860910866541e-06,1.27707207587104e-06,0.00394933952508458,0.00331330568456389,4.41557278251318e-05,3.95886980809592e-05,0.000200539662792473,0.000170091732338848,2.22672593566868e-06,1.93661359358144e-06,0.00394933952508458,0.00331330568456389,4.41557278251318e-05,3.95886980809592e-05,0.000200539662792473,0.000170091732338848,2.22672593566868e-06,1.93661359358144e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.000243306872303831,0.00020640781645358,4.71826729530494e-06,4.07901366182257e-06,1.36033912045652e-05,1.14943602698754e-05,2.62054392450063e-07,2.19758261008296e-07,0.000536525597413359,0.000453584023757501,1.18984107863928e-05,9.56057044340368e-06,1.81768885129871e-05,1.5461834035554e-05,4.36058157801686e-07,3.42250630018439e-07,0.000536525597413359,0.000453584023757501,1.18984107863928e-05,9.56057044340368e-06,1.81768885129871e-05,1.5461834035554e-05,4.36058157801686e-07,3.42250630018439e-07,0.00215432585751201,0.00181590843749204,3.48730988148213e-05,2.94144075077813e-05,9.94961857894504e-05,8.45965171871037e-05,1.62531621706719e-06,1.33008615640143e-06,0.00407277956921105,0.00342088601480819,4.56593412269037e-05,4.09578827307998e-05,0.000207533913380211,0.000176297491021548,2.31506177331758e-06,2.01399302156555e-06,0.00407277956921105,0.00342088601480819,4.56593412269037e-05,4.09578827307998e-05,0.000207533913380211,0.000176297491021548,2.31506177331758e-06,2.01399302156555e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.00024955342341085,0.000212068460130683,4.83172712838198e-06,4.17799823308333e-06,1.39569662003477e-05,1.18080501390655e-05,2.68692583751105e-07,2.25348752694124e-07,0.000556456623660166,0.000471067674639755,1.2373061025678e-05,9.9300137723612e-06,1.91164764099845e-05,1.62830957675692e-05,4.62425242721168e-07,3.61757669352924e-07,0.000556456623660166,0.000471067674639755,1.2373061025678e-05,9.9300137723612e-06,1.91164764099845e-05,1.62830957675692e-05,4.62425242721168e-07,3.61757669352924e-07,0.00221450654888965,0.00186916760375927,3.59534907719442e-05,3.03023997740348e-05,0.000102716615563486,8.74728941821576e-05,1.68787976115905e-06,1.37956330151389e-06,0.00417862405231654,0.00351390608289671,4.70180210750035e-05,4.2189447665021e-05,0.000213661685946998,0.000181783143681509,2.39693790194295e-06,2.0853690112155e-06,0.00417862405231654,0.00351390608289671,4.70180210750035e-05,4.2189447665021e-05,0.000213661685946998,0.000181783143681509,2.39693790194295e-06,2.0853690112155e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.000254824620510101,0.000216916213600775,4.93188661126033e-06,4.26531602811353e-06,1.42555933824826e-05,1.20759339780094e-05,2.74611684698927e-07,2.30326983949068e-07,0.000574735560973338,0.000487188341339508,1.28205760452665e-05,1.02773584410376e-05,2.00164409533947e-05,1.70722054432496e-05,4.88244488709301e-07,3.80778292603248e-07,0.000574735560973338,0.000487188341339508,1.28205760452665e-05,1.02773584410376e-05,2.00164409533947e-05,1.70722054432496e-05,4.88244488709301e-07,3.80778292603248e-07,0.002266804753836,0.00191589008530644,3.69409552336403e-05,3.11101519247237e-05,0.000105589012322098,9.00599884233154e-05,1.74676984716981e-06,1.42591992258738e-06,0.00426914810955245,0.00359422187809541,4.82502894157396e-05,4.33009153272002e-05,0.000219025898551956,0.000186632543248749,2.47312908495542e-06,2.15146205669873e-06,0.00426914810955245,0.00359422187809541,4.82502894157396e-05,4.33009153272002e-05,0.000219025898551956,0.000186632543248749,2.47312908495542e-06,2.15146205669873e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.000259246642546809,0.000221054308270994,5.02064181849132e-06,4.34264822754209e-06,1.45062472968943e-05,1.23037418590711e-05,2.79914174110694e-07,2.34781369022118e-07,0.000591544857880492,0.000502094465698483,1.3243665744461e-05,1.06048568445815e-05,2.0879047635538e-05,1.78309227886502e-05,5.13508322051193e-07,3.99319361533404e-07,0.000591544857880492,0.000502094465698483,1.3243665744461e-05,1.06048568445815e-05,2.0879047635538e-05,1.78309227886502e-05,5.13508322051193e-07,3.99319361533404e-07,0.00231224809681136,0.00195691477405058,3.78472597961863e-05,3.18480297946108e-05,0.000108154270590593,9.23911203821288e-05,1.80239878927021e-06,1.46952077198692e-06,0.0043464065242744,0.00366351343819276,4.93724330485611e-05,4.43078051643325e-05,0.000223720280604775,0.000190922302574103,2.54431765033906e-06,2.21291166737365e-06,0.0043464065242744,0.00366351343819276,4.93724330485611e-05,4.43078051643325e-05,0.000223720280604775,0.000190922302574103,2.54431765033906e-06,2.21291166737365e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.000262933406982061,0.000224576255906378,5.09963134578768e-06,4.41144827757337e-06,1.47152440418903e-05,1.24966755738109e-05,2.8468862935417e-07,2.3878834004965e-07,0.000607046569570628,0.000515918250092982,1.36447083119118e-05,1.09144790761674e-05,2.17062694873129e-05,1.85607834243433e-05,5.38212040093863e-07,4.17388249571771e-07,0.000607046569570628,0.000515918250092982,1.36447083119118e-05,1.09144790761674e-05,2.17062694873129e-05,1.85607834243433e-05,5.38212040093863e-07,4.17388249571771e-07,0.00235175262509642,0.00199299130165572,3.86826656803994e-05,3.25250611252508e-05,0.000110449117212258,9.44963039301072e-05,1.85512749559369e-06,1.51068448302058e-06,0.00441222985227687,0.00372328063204439,5.03987066984774e-05,4.52237699109619e-05,0.000227829051197126,0.000194721461660506,2.61110239592587e-06,2.27028215240586e-06,0.00441222985227687,0.00372328063204439,5.03987066984774e-05,4.52237699109619e-05,0.000227829051197126,0.000194721461660506,2.61110239592587e-06,2.27028215240586e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.000265986583947243,0.000227565769482943,5.17026735267198e-06,4.47296877015517e-06,1.48882380878648e-05,1.2659402454831e-05,2.8901139923445e-07,2.42413761171271e-07,0.00062138339961116,0.000528776396722164,1.40257906884545e-05,1.12079491428772e-05,2.24998281441634e-05,1.92631300564595e-05,5.62353883826796e-07,4.34993088898439e-07,0.00062138339961116,0.000528776396722164,1.40257906884545e-05,1.12079491428772e-05,2.24998281441634e-05,1.92631300564595e-05,5.62353883826796e-07,4.34993088898439e-07,0.00238612638272335,0.00202478244757798,3.94560945720816e-05,3.31490830351112e-05,0.0001125062116047,9.64023028942198e-05,1.90527148688942e-06,1.54968891675681e-06,0.00446823155698163,0.00377484812831424,5.13415414590055e-05,4.60607571942912e-05,0.00023142711188198,0.000198091588934944,2.67400742668822e-06,2.32406926520227e-06,0.00446823155698163,0.00377484812831424,5.13415414590055e-05,4.60607571942912e-05,0.00023142711188198,0.000198091588934944,2.67400742668822e-06,2.32406926520227e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
